timestamp,symbol,binance_pair,drift_pair,bina_price,drift_price,gap_perc
2022-04-21 20:50:20,FTT,FTTUSDT,11,43.25340207,43.38598561419194,-0.3065274356393258
2022-04-21 20:50:20,LTC,LTCUSDT,12,110.87,110.91984270563128,-0.0449559895655071
2022-04-21 20:50:20,XRP,XRPUSDT,13,0.7491,0.7510557967585929,-0.2610862045912322
2022-04-21 20:50:20,APE,APEUSDT,14,15.01879749,14.985976224415186,0.2185345771302146
2022-04-21 20:50:20,DOGE,DOGEUSDT,15,0.13875,0.138828170279133,-0.0563389399157034
2022-04-21 20:50:20,NEAR,NEARUSDT,16,16.197,16.235496370772108,-0.2376759324079053
2022-04-21 20:50:25,SOL,SOLUSDT,0,105.89322751,106.00005212340888,-0.1008795519041116
2022-04-21 20:50:25,BTC,BTCUSDT,1,41436.4,41464.06428624698,-0.066763247403205
2022-04-21 20:50:25,ETH,ETHUSDT,2,3057.89058746,3061.0498545651503,-0.1033152434592019
2022-04-21 20:50:25,LUNA,LUNAUSDT,3,96.792,96.68989817896662,0.1054858056795875
2022-04-21 20:50:25,AVAX,AVAXUSDT,4,77.49697226,77.55532010680787,-0.0752904856877597
2022-04-21 20:50:25,BNB,BNBUSDT,5,416.27,416.5280389159718,-0.0619883527450544
2022-04-21 20:50:25,MATIC,MATICUSDT,6,1.42734522,1.428534572510988,-0.0833261984783078
2022-04-21 20:50:25,ATOM,ATOMUSDT,7,24.21544385,24.25069022565601,-0.1455532918345228
2022-04-21 20:50:25,DOT,DOTUSDT,8,18.843,18.86194128711575,-0.1005216107612985
2022-04-21 20:50:25,ADA,ADAUSDT,9,0.94136905,0.9418202910608436,-0.0479345545557928
2022-04-21 20:50:25,ALGO,ALGOUSDT,10,0.7477,0.7484592141416173,-0.1015399413691696
2022-04-21 20:50:25,FTT,FTTUSDT,11,43.24720431,43.38598561419194,-0.3209023713929342
2022-04-21 20:50:25,LTC,LTCUSDT,12,110.9,110.91984270563128,-0.0178924306864532
2022-04-21 20:50:25,XRP,XRPUSDT,13,0.7492,0.7510557967585929,-0.247703785183253
2022-04-21 20:50:25,APE,APEUSDT,14,15.02541239,14.988044953676097,0.2486949133507472
2022-04-21 20:50:25,DOGE,DOGEUSDT,15,0.13873,0.138828170279133,-0.0707635544821297
2022-04-21 20:50:25,NEAR,NEARUSDT,16,16.202,16.235496370772108,-0.2067421970874328
2022-04-21 20:50:30,SOL,SOLUSDT,0,105.84546757,106.00005212340888,-0.1460474000047874
2022-04-21 20:50:30,BTC,BTCUSDT,1,41420.8,41464.06428624698,-0.1044506292659248
2022-04-21 20:50:30,ETH,ETHUSDT,2,3056.31901955,3061.0498545651503,-0.1547886521298668
2022-04-21 20:50:30,LUNA,LUNAUSDT,3,96.68710285,96.68989817896662,-0.0028911084148933
2022-04-21 20:50:30,AVAX,AVAXUSDT,4,77.47279701,77.55532010680787,-0.1065188040096496
2022-04-21 20:50:30,BNB,BNBUSDT,5,416.1,416.5280389159718,-0.1028692420023544
2022-04-21 20:50:30,MATIC,MATICUSDT,6,1.427129,1.428534572510988,-0.0984895206381363
2022-04-21 20:50:30,ATOM,ATOMUSDT,7,24.20912079,24.25069022565601,-0.1717098114244042
2022-04-21 20:50:30,DOT,DOTUSDT,8,18.832,18.86194128711575,-0.1589915416087018
2022-04-21 20:50:30,ADA,ADAUSDT,9,0.9412,0.9418202910608436,-0.0659042776076926
2022-04-21 20:50:30,ALGO,ALGOUSDT,10,0.7475,0.7484592141416173,-0.1283229620892654
2022-04-21 20:50:30,FTT,FTTUSDT,11,43.26347697,43.38598561419194,-0.2831687436423322
2022-04-21 20:50:30,LTC,LTCUSDT,12,110.85103758,110.91984270563128,-0.0620698977054049
2022-04-21 20:50:30,XRP,XRPUSDT,13,0.74885272,0.7510557967585929,-0.2941935977201072
2022-04-21 20:50:30,APE,APEUSDT,14,14.98686017,15.00421344023787,-0.1157898988916059
2022-04-21 20:50:30,DOGE,DOGEUSDT,15,0.13868,0.138828170279133,-0.1068432932889046
2022-04-21 20:50:30,NEAR,NEARUSDT,16,16.18596998,16.235496370772108,-0.3059834587195261
2022-04-21 20:50:35,SOL,SOLUSDT,0,105.84266443,106.00005212340888,-0.1486996706446129
2022-04-21 20:50:35,BTC,BTCUSDT,1,41413.2,41464.06428624698,-0.1228214343421566
2022-04-21 20:50:35,ETH,ETHUSDT,2,3056.15679606,3061.0498545651503,-0.1601049563771868
2022-04-21 20:50:35,LUNA,LUNAUSDT,3,96.687,96.68989817896662,-0.0029974856667572
2022-04-21 20:50:35,AVAX,AVAXUSDT,4,77.46223564,77.55532010680787,-0.1201675449188808
2022-04-21 20:50:35,BNB,BNBUSDT,5,416.05362843,416.5280389159718,-0.1140262825641081
2022-04-21 20:50:35,MATIC,MATICUSDT,6,1.42650556,1.428534572510988,-0.1422365652039842
2022-04-21 20:50:35,ATOM,ATOMUSDT,7,24.20922774,24.25069022565601,-0.1712672791602891
2022-04-21 20:50:35,DOT,DOTUSDT,8,18.82927869,18.86194128711575,-0.1734670650612829
2022-04-21 20:50:35,ADA,ADAUSDT,9,0.9411,0.9418202910608436,-0.07653714385757
2022-04-21 20:50:35,ALGO,ALGOUSDT,10,0.74744172,0.7484592141416173,-0.1361302312128545
2022-04-21 20:50:35,FTT,FTTUSDT,11,43.2625223,43.38598561419194,-0.2853816828704355
2022-04-21 20:50:35,LTC,LTCUSDT,12,110.84923601,110.91984270563128,-0.0636961499896257
2022-04-21 20:50:35,XRP,XRPUSDT,13,0.74864374,0.7510557967585929,-0.3221901993854789
2022-04-21 20:50:35,APE,APEUSDT,14,14.988,15.006912270390147,-0.1261827488000258
2022-04-21 20:50:35,DOGE,DOGEUSDT,15,0.13867749,0.138828170279133,-0.1086551819859619
2022-04-21 20:50:35,NEAR,NEARUSDT,16,16.18552989,16.235496370772108,-0.308710812137063
2022-04-21 20:50:40,SOL,SOLUSDT,0,105.88190591,106.00005212340888,-0.1115830059852874
2022-04-21 20:50:40,BTC,BTCUSDT,1,41428.6,41464.06428624698,-0.0856033905248658
2022-04-21 20:50:40,ETH,ETHUSDT,2,3056.74055602,3061.0498545651503,-0.1409769153179693
2022-04-21 20:50:40,LUNA,LUNAUSDT,3,96.717,96.690009072149,0.0279071185530863
2022-04-21 20:50:40,AVAX,AVAXUSDT,4,77.47004853,77.55532010680787,-0.1100703800060851
2022-04-21 20:50:40,BNB,BNBUSDT,5,416.10585563,416.5280389159718,-0.1014605491029705
2022-04-21 20:50:40,MATIC,MATICUSDT,6,1.427,1.428534572510988,-0.1075383679739225
2022-04-21 20:50:40,ATOM,ATOMUSDT,7,24.20788557,24.25069022565601,-0.1768211252165832
2022-04-21 20:50:40,DOT,DOTUSDT,8,18.837,18.86194128711575,-0.1324058348768473
2022-04-21 20:50:40,ADA,ADAUSDT,9,0.94160968,0.9418202910608436,-0.0223671299602224
2022-04-21 20:50:40,ALGO,ALGOUSDT,10,0.74746664,0.7484592141416173,-0.1327917646755918
2022-04-21 20:50:40,FTT,FTTUSDT,11,43.26608321,43.38598561419194,-0.2771279378583252
2022-04-21 20:50:40,LTC,LTCUSDT,12,110.84444578,110.91984270563128,-0.0680204814059213
2022-04-21 20:50:40,XRP,XRPUSDT,13,0.7488,0.7510557967585929,-0.3012549090001185
2022-04-21 20:50:40,APE,APEUSDT,14,15.00891401,15.02349430551632,-0.0971442404600812
2022-04-21 20:50:40,DOGE,DOGEUSDT,15,0.1386887,0.138828170279133,-0.1005635492531494
2022-04-21 20:50:40,NEAR,NEARUSDT,16,16.2,16.233060700634837,-0.2040783989804815
2022-04-21 20:50:45,SOL,SOLUSDT,0,105.93,106.00005212340888,-0.066130580014052
2022-04-21 20:50:45,BTC,BTCUSDT,1,41444.2,41464.06428624698,-0.0479301958946873
2022-04-21 20:50:45,ETH,ETHUSDT,2,3057.88,3061.0498545651503,-0.1036618364733154
2022-04-21 20:50:45,LUNA,LUNAUSDT,3,96.827,96.690009072149,0.1414800911429539
2022-04-21 20:50:45,AVAX,AVAXUSDT,4,77.50592067,77.55532010680787,-0.0637363395994022
2022-04-21 20:50:45,BNB,BNBUSDT,5,416.26724963,416.5280389159718,-0.0626494844847011
2022-04-21 20:50:45,MATIC,MATICUSDT,6,1.4276,1.428534572510988,-0.065464591691506
2022-04-21 20:50:45,ATOM,ATOMUSDT,7,24.22,24.25069022565601,-0.1267143916433378
2022-04-21 20:50:45,DOT,DOTUSDT,8,18.846,18.86194128711575,-0.0845871119375537
2022-04-21 20:50:45,ADA,ADAUSDT,9,0.9417,0.9418202910608436,-0.0127738197773874
2022-04-21 20:50:45,ALGO,ALGOUSDT,10,0.7477,0.7484592141416173,-0.1015399413691696
2022-04-21 20:50:45,FTT,FTTUSDT,11,43.25442417,43.38598561419194,-0.3041571971340335
2022-04-21 20:50:45,LTC,LTCUSDT,12,110.9104975,110.91984270563128,-0.0084258982169627
2022-04-21 20:50:45,XRP,XRPUSDT,13,0.7491,0.7510557967585929,-0.2610862045912322
2022-04-21 20:50:45,APE,APEUSDT,14,15.017,15.02349430551632,-0.0432463575702309
2022-04-21 20:50:45,DOGE,DOGEUSDT,15,0.13876,0.138828170279133,-0.0491281919379189
2022-04-21 20:50:45,NEAR,NEARUSDT,16,16.20833979,16.233060700634837,-0.1525196963731543
2022-04-21 20:50:50,SOL,SOLUSDT,0,105.88891879,106.00005212340888,-0.1049527511271388
2022-04-21 20:50:50,BTC,BTCUSDT,1,41432.6,41464.06428624698,-0.075940892550756
2022-04-21 20:50:50,ETH,ETHUSDT,2,3056.71851113,3061.0498545651503,-0.1416991266738886
2022-04-21 20:50:50,LUNA,LUNAUSDT,3,96.742,96.690009072149,0.0537418368971018
2022-04-21 20:50:50,AVAX,AVAXUSDT,4,77.4815155,77.55532010680787,-0.0952544698327032
2022-04-21 20:50:50,BNB,BNBUSDT,5,416.14468138,416.5280389159718,-0.0921212148381996
2022-04-21 20:50:50,MATIC,MATICUSDT,6,1.42724205,1.428534572510988,-0.0905608485251595
2022-04-21 20:50:50,ATOM,ATOMUSDT,7,24.21,24.25069022565601,-0.1680719771004313
2022-04-21 20:50:50,DOT,DOTUSDT,8,18.84,18.86194128711575,-0.1164611842661974
2022-04-21 20:50:50,ADA,ADAUSDT,9,0.94163572,0.9418202910608436,-0.0196011108036222
2022-04-21 20:50:50,ALGO,ALGOUSDT,10,0.74740975,0.7484592141416173,-0.1404134936181029
2022-04-21 20:50:50,FTT,FTTUSDT,11,43.25346204,43.38598561419194,-0.306388362784418
2022-04-21 20:50:50,LTC,LTCUSDT,12,110.82,110.91984270563128,-0.0900944826126052
2022-04-21 20:50:50,XRP,XRPUSDT,13,0.74892073,0.7510557967585929,-0.2850858139008749
2022-04-21 20:50:50,APE,APEUSDT,14,15.00966854,15.01827022119275,-0.0573076025618266
2022-04-21 20:50:50,DOGE,DOGEUSDT,15,0.1387,0.138828170279133,-0.0924082762314785
2022-04-21 20:50:50,NEAR,NEARUSDT,16,16.20619915,16.233060700634837,-0.1657486149973513
2022-04-21 20:50:55,SOL,SOLUSDT,0,105.91917349,106.00005212340888,-0.0763588222452683
2022-04-21 20:50:55,BTC,BTCUSDT,1,41439.2,41464.06428624698,-0.0600018490873038
2022-04-21 20:50:55,ETH,ETHUSDT,2,3056.94074479,3061.0498545651503,-0.1344190194773559
2022-04-21 20:50:55,LUNA,LUNAUSDT,3,96.758,96.690009072149,0.0702690504671297
2022-04-21 20:50:55,AVAX,AVAXUSDT,4,77.5,77.55532010680787,-0.0713807829778958
2022-04-21 20:50:55,BNB,BNBUSDT,5,416.19671108,416.5280389159718,-0.0796084705023372
2022-04-21 20:50:55,MATIC,MATICUSDT,6,1.42783907,1.428534572510988,-0.0487101470747555
2022-04-21 20:50:55,ATOM,ATOMUSDT,7,24.2157785,24.25069022565601,-0.144169330158088
2022-04-21 20:50:55,DOT,DOTUSDT,8,18.847,18.86194128711575,-0.0792767396177118
2022-04-21 20:50:55,ADA,ADAUSDT,9,0.94166995,0.9418202910608436,-0.0159653667236234
2022-04-21 20:50:55,ALGO,ALGOUSDT,10,0.7476,0.7484592141416173,-0.1149296604624492
2022-04-21 20:50:55,FTT,FTTUSDT,11,43.262,43.38598561419194,-0.2865924233552252
2022-04-21 20:50:55,LTC,LTCUSDT,12,110.86,110.91984270563128,-0.0539804308418572
2022-04-21 20:50:55,XRP,XRPUSDT,13,0.7493,0.7510557967585929,-0.2343249377542963
2022-04-21 20:50:55,APE,APEUSDT,14,15.01142094,15.01827022119275,-0.0456271343007842
2022-04-21 20:50:55,DOGE,DOGEUSDT,15,0.13873,0.138828170279133,-0.0707635544821297
2022-04-21 20:50:55,NEAR,NEARUSDT,16,16.208,16.233060700634837,-0.154619327707545
2022-04-21 20:51:00,SOL,SOLUSDT,0,105.90252685,106.00005212340888,-0.0920896566963181
2022-04-21 20:51:00,BTC,BTCUSDT,1,41439.2,41464.06428624698,-0.0600018490873038
2022-04-21 20:51:00,ETH,ETHUSDT,2,3056.93758153,3061.0498545651503,-0.1345226366412147
2022-04-21 20:51:00,LUNA,LUNAUSDT,3,96.742,96.690009072149,0.0537418368971018
2022-04-21 20:51:00,AVAX,AVAXUSDT,4,77.49073033,77.55532010680787,-0.0833516170680076
2022-04-21 20:51:00,BNB,BNBUSDT,5,416.19863515,416.5280389159718,-0.0791458063895688
2022-04-21 20:51:00,MATIC,MATICUSDT,6,1.427842,1.428534572510988,-0.0485048423416502
2022-04-21 20:51:00,ATOM,ATOMUSDT,7,24.21571155,24.25069022565601,-0.1444462021435563
2022-04-21 20:51:00,DOT,DOTUSDT,8,18.844,18.86194128711575,-0.0952095474196044
2022-04-21 20:51:00,ADA,ADAUSDT,9,0.94165674,0.9418202910608436,-0.017368437339879
2022-04-21 20:51:00,ALGO,ALGOUSDT,10,0.7476,0.7484592141416173,-0.1149296604624492
2022-04-21 20:51:00,FTT,FTTUSDT,11,43.24609567,43.38598561419194,-0.3234741588221054
2022-04-21 20:51:00,LTC,LTCUSDT,12,110.86,110.91984270563128,-0.0539804308418572
2022-04-21 20:51:00,XRP,XRPUSDT,13,0.7493,0.7510557967585929,-0.2343249377542963
2022-04-21 20:51:00,APE,APEUSDT,14,15.01073887,15.01827022119275,-0.0501730878005056
2022-04-21 20:51:00,DOGE,DOGEUSDT,15,0.13873,0.138828170279133,-0.0707635544821297
2022-04-21 20:51:00,NEAR,NEARUSDT,16,16.208,16.23400387384304,-0.1604385108776018
2022-04-21 20:51:05,SOL,SOLUSDT,0,105.88418812,106.00005212340888,-0.1094252177459936
2022-04-21 20:51:05,BTC,BTCUSDT,1,41429.4,41464.06428624698,-0.0836707416640879
2022-04-21 20:51:05,ETH,ETHUSDT,2,3056.26,3061.0498545651503,-0.1567227449611652
2022-04-21 20:51:05,LUNA,LUNAUSDT,3,96.68403121,96.690009072149,-0.0061828846751596
2022-04-21 20:51:05,AVAX,AVAXUSDT,4,77.48511291,77.55532010680787,-0.0906073362626674
2022-04-21 20:51:05,BNB,BNBUSDT,5,416.08695338,416.5280389159718,-0.1060080188500834
2022-04-21 20:51:05,MATIC,MATICUSDT,6,1.42711981,1.428534572510988,-0.099134109208948
2022-04-21 20:51:05,ATOM,ATOMUSDT,7,24.20970342,24.25069022565601,-0.16929908204557
2022-04-21 20:51:05,DOT,DOTUSDT,8,18.84154161,18.86194128711575,-0.1082696816322308
2022-04-21 20:51:05,ADA,ADAUSDT,9,0.94131089,0.9418202910608436,-0.0541161338145815
2022-04-21 20:51:05,ALGO,ALGOUSDT,10,0.74742859,0.7484592141416173,-0.1378893121572141
2022-04-21 20:51:05,FTT,FTTUSDT,11,43.24420629,43.38598561419194,-0.3278573856602906
2022-04-21 20:51:05,LTC,LTCUSDT,12,110.85232949,110.91984270563128,-0.0609037409875723
2022-04-21 20:51:05,XRP,XRPUSDT,13,0.74909584,0.7510557967585929,-0.2616429906476254
2022-04-21 20:51:05,APE,APEUSDT,14,15.015,15.016139267250647,-0.0075875274768346
2022-04-21 20:51:05,DOGE,DOGEUSDT,15,0.13871,0.138828170279133,-0.0851923286951559
2022-04-21 20:51:05,NEAR,NEARUSDT,16,16.19877038,16.23400387384304,-0.2175072120692717
2022-04-21 20:51:10,SOL,SOLUSDT,0,105.86141547,106.00005212340888,-0.1309605136048678
2022-04-21 20:51:10,BTC,BTCUSDT,1,41438.2,41464.06428624698,-0.0624165293062585
2022-04-21 20:51:10,ETH,ETHUSDT,2,3056.12899912,3061.0498545651503,-0.1610159599469508
2022-04-21 20:51:10,LUNA,LUNAUSDT,3,96.697,96.690009072149,0.0072297256905514
2022-04-21 20:51:10,AVAX,AVAXUSDT,4,77.48,77.55532010680787,-0.0972123216415401
2022-04-21 20:51:10,BNB,BNBUSDT,5,416.09203954,416.5280389159718,-0.1047843588773903
2022-04-21 20:51:10,MATIC,MATICUSDT,6,1.4269,1.428534572510988,-0.1145541040709134
2022-04-21 20:51:10,ATOM,ATOMUSDT,7,24.20821194,24.25069022565601,-0.1754705624739896
2022-04-21 20:51:10,DOT,DOTUSDT,8,18.84,18.86194128711575,-0.1164611842661974
2022-04-21 20:51:10,ADA,ADAUSDT,9,0.9415478,0.9418202910608436,-0.0289407570007166
2022-04-21 20:51:10,ALGO,ALGOUSDT,10,0.74739472,0.7484592141416173,-0.1424273028872021
2022-04-21 20:51:10,FTT,FTTUSDT,11,43.2456858,43.38598561419194,-0.3244249954568674
2022-04-21 20:51:10,LTC,LTCUSDT,12,110.84225792,110.91984270563128,-0.0699956741112982
2022-04-21 20:51:10,XRP,XRPUSDT,13,0.7492,0.7510557967585929,-0.247703785183253
2022-04-21 20:51:10,APE,APEUSDT,14,15.027,15.016139267250647,0.0722747903730082
2022-04-21 20:51:10,DOGE,DOGEUSDT,15,0.13871,0.138828170279133,-0.0851923286951559
2022-04-21 20:51:10,NEAR,NEARUSDT,16,16.207,16.23400387384304,-0.1666185835937519
2022-04-21 20:51:15,SOL,SOLUSDT,0,105.9,106.00005212340888,-0.0944779257874282
2022-04-21 20:51:15,BTC,BTCUSDT,1,41447.7,41464.06428624698,-0.0394817715988728
2022-04-21 20:51:15,ETH,ETHUSDT,2,3057.04,3061.0498545651503,-0.1311678802092993
2022-04-21 20:51:15,LUNA,LUNAUSDT,3,96.767,96.690009072149,0.079563206311021
2022-04-21 20:51:15,AVAX,AVAXUSDT,4,77.51,77.55532010680787,-0.0584700126536758
2022-04-21 20:51:15,BNB,BNBUSDT,5,416.12,416.5280389159718,-0.0980579919186328
2022-04-21 20:51:15,MATIC,MATICUSDT,6,1.4278,1.428534572510988,-0.051447857612268
2022-04-21 20:51:15,ATOM,ATOMUSDT,7,24.21,24.25069022565601,-0.1680719771004313
2022-04-21 20:51:15,DOT,DOTUSDT,8,18.849,18.86194128711575,-0.0686576853719097
2022-04-21 20:51:15,ADA,ADAUSDT,9,0.94154265,0.9418202910608436,-0.0294878899902838
2022-04-21 20:51:15,ALGO,ALGOUSDT,10,0.7475,0.7484592141416173,-0.1283229620892654
2022-04-21 20:51:15,FTT,FTTUSDT,11,43.24677959,43.38598561419194,-0.3218876076130396
2022-04-21 20:51:15,LTC,LTCUSDT,12,110.85,110.91984270563128,-0.0630065003439675
2022-04-21 20:51:15,XRP,XRPUSDT,13,0.7493,0.7510557967585929,-0.2343249377542963
2022-04-21 20:51:15,APE,APEUSDT,14,15.03457529,15.016139267250647,0.1226241672527623
2022-04-21 20:51:15,DOGE,DOGEUSDT,15,0.13877,0.138828170279133,-0.0419184831974103
2022-04-21 20:51:15,NEAR,NEARUSDT,16,16.216,16.23400387384304,-0.1110253690369945
2022-04-21 20:51:20,SOL,SOLUSDT,0,105.89,106.00005212340888,-0.1039306104531982
2022-04-21 20:51:20,BTC,BTCUSDT,1,41445.1,41464.06428624698,-0.0457576076471876
2022-04-21 20:51:20,ETH,ETHUSDT,2,3056.71818882,3061.0498545651503,-0.1417096859302788
2022-04-21 20:51:20,LUNA,LUNAUSDT,3,96.76,96.68672180539149,0.0757319084420565
2022-04-21 20:51:20,AVAX,AVAXUSDT,4,77.5,77.55532010680787,-0.0713807829778958
2022-04-21 20:51:20,BNB,BNBUSDT,5,416.14,416.5280389159718,-0.0932472042994745
2022-04-21 20:51:20,MATIC,MATICUSDT,6,1.42793729,1.428534572510988,-0.0418283432452342
2022-04-21 20:51:20,ATOM,ATOMUSDT,7,24.208,24.25069022565601,-0.1763475944151391
2022-04-21 20:51:20,DOT,DOTUSDT,8,18.846,18.86194128711575,-0.0845871119375537
2022-04-21 20:51:20,ADA,ADAUSDT,9,0.9416,0.9418202910608436,-0.0233953972858588
2022-04-21 20:51:20,ALGO,ALGOUSDT,10,0.7476,0.7484592141416173,-0.1149296604624492
2022-04-21 20:51:20,FTT,FTTUSDT,11,43.266,43.38598561419194,-0.2773207927516751
2022-04-21 20:51:20,LTC,LTCUSDT,12,110.82734359,110.91984270563128,-0.0834623592292168
2022-04-21 20:51:20,XRP,XRPUSDT,13,0.7492,0.7510557967585929,-0.247703785183253
2022-04-21 20:51:20,APE,APEUSDT,14,15.03327462,15.016139267250647,0.1139828359588162
2022-04-21 20:51:20,DOGE,DOGEUSDT,15,0.13872,0.138828170279133,-0.0779774215203581
2022-04-21 20:51:20,NEAR,NEARUSDT,16,16.21029516,16.23547311334323,-0.1553207581645768
2022-04-21 20:51:25,SOL,SOLUSDT,0,105.87461494,106.00005212340888,-0.1184771094374017
2022-04-21 20:51:25,BTC,BTCUSDT,1,41429.0,41464.06428624698,-0.0846370567645444
2022-04-21 20:51:25,ETH,ETHUSDT,2,3055.57,3061.0498545651503,-0.1793398470710918
2022-04-21 20:51:25,LUNA,LUNAUSDT,3,96.715,96.68672180539149,0.0292386854247347
2022-04-21 20:51:25,AVAX,AVAXUSDT,4,77.48007275,77.55532010680787,-0.0971183352533238
2022-04-21 20:51:25,BNB,BNBUSDT,5,416.15887985,416.5280389159718,-0.0887062811455264
2022-04-21 20:51:25,MATIC,MATICUSDT,6,1.4268,1.428534572510988,-0.1215708235904017
2022-04-21 20:51:25,ATOM,ATOMUSDT,7,24.20772387,24.25069022565601,-0.1774902749500689
2022-04-21 20:51:25,DOT,DOTUSDT,8,18.84195,18.86194128711575,-0.1060998841189517
2022-04-21 20:51:25,ADA,ADAUSDT,9,0.94158416,0.9418202910608436,-0.0250780621504546
2022-04-21 20:51:25,ALGO,ALGOUSDT,10,0.7476,0.7484592141416173,-0.1149296604624492
2022-04-21 20:51:25,FTT,FTTUSDT,11,43.272,43.38598561419194,-0.2634165608059242
2022-04-21 20:51:25,LTC,LTCUSDT,12,110.8,110.91984270563128,-0.108161286670835
2022-04-21 20:51:25,XRP,XRPUSDT,13,0.7491,0.7510557967585929,-0.2610862045912322
2022-04-21 20:51:25,APE,APEUSDT,14,15.034,15.016139267250647,0.1188022665248995
2022-04-21 20:51:25,DOGE,DOGEUSDT,15,0.13869253,0.138828170279133,-0.0977992680161234
2022-04-21 20:51:25,NEAR,NEARUSDT,16,16.201,16.23547311334323,-0.2127838611396107
2022-04-21 20:51:30,SOL,SOLUSDT,0,105.83,106.00005212340888,-0.1606842326456523
2022-04-21 20:51:30,BTC,BTCUSDT,1,41426.5,41464.06428624698,-0.090676948926371
2022-04-21 20:51:30,ETH,ETHUSDT,2,3055.62094573,3060.051333455419,-0.1449914045002833
2022-04-21 20:51:30,LUNA,LUNAUSDT,3,96.702,96.68672180539149,0.0157992540056327
2022-04-21 20:51:30,AVAX,AVAXUSDT,4,77.46083858,77.55532010680787,-0.1219732816477191
2022-04-21 20:51:30,BNB,BNBUSDT,5,415.99523808,416.5280389159718,-0.1280785901374616
2022-04-21 20:51:30,MATIC,MATICUSDT,6,1.4268,1.428534572510988,-0.1215708235904017
2022-04-21 20:51:30,ATOM,ATOMUSDT,7,24.20007522,24.25069022565601,-0.2091522658333977
2022-04-21 20:51:30,DOT,DOTUSDT,8,18.84,18.86194128711575,-0.1164611842661974
2022-04-21 20:51:30,ADA,ADAUSDT,9,0.94149998,0.9418202910608436,-0.0340213560964308
2022-04-21 20:51:30,ALGO,ALGOUSDT,10,0.747,0.7484592141416173,-0.1953432585833086
2022-04-21 20:51:30,FTT,FTTUSDT,11,43.272,43.38598561419194,-0.2634165608059242
2022-04-21 20:51:30,LTC,LTCUSDT,12,110.78355619,110.91984270563128,-0.1230205278819038
2022-04-21 20:51:30,XRP,XRPUSDT,13,0.74897192,0.7510557967585929,-0.2782316269737983
2022-04-21 20:51:30,APE,APEUSDT,14,15.02954237,15.016139267250647,0.0891783822779988
2022-04-21 20:51:30,DOGE,DOGEUSDT,15,0.13871707,0.138828170279133,-0.0800912815798754
2022-04-21 20:51:30,NEAR,NEARUSDT,16,16.197,16.23547311334323,-0.2375323414411908
2022-04-21 20:51:35,SOL,SOLUSDT,0,105.89,106.00005212340888,-0.1039306104531982
2022-04-21 20:51:35,BTC,BTCUSDT,1,41445.0,41464.06428624698,-0.0459990016817061
2022-04-21 20:51:35,ETH,ETHUSDT,2,3056.75,3060.051333455419,-0.1080014216216209
2022-04-21 20:51:35,LUNA,LUNAUSDT,3,96.747,96.68672180539149,0.0623049754602506
2022-04-21 20:51:35,AVAX,AVAXUSDT,4,77.49,77.55532010680787,-0.084294885543779
2022-04-21 20:51:35,BNB,BNBUSDT,5,416.09740997,416.5280389159718,-0.1034923399313796
2022-04-21 20:51:35,MATIC,MATICUSDT,6,1.4272,1.428534572510988,-0.0935098452205645
2022-04-21 20:51:35,ATOM,ATOMUSDT,7,24.207,24.25069022565601,-0.1804859158756332
2022-04-21 20:51:35,DOT,DOTUSDT,8,18.851,18.86194128711575,-0.0580408843867825
2022-04-21 20:51:35,ADA,ADAUSDT,9,0.94124133,0.9418202910608436,-0.0615103738425566
2022-04-21 20:51:35,ALGO,ALGOUSDT,10,0.7471,0.7484592141416173,-0.1819320227034301
2022-04-21 20:51:35,FTT,FTTUSDT,11,43.251,43.38598561419194,-0.3120982501952332
2022-04-21 20:51:35,LTC,LTCUSDT,12,110.81,110.91984270563128,-0.0991270694262973
2022-04-21 20:51:35,XRP,XRPUSDT,13,0.749,0.7510557967585929,-0.2744721974089331
2022-04-21 20:51:35,APE,APEUSDT,14,15.02298901,15.016139267250647,0.0455950726236507
2022-04-21 20:51:35,DOGE,DOGEUSDT,15,0.13876,0.138828170279133,-0.0491281919379189
2022-04-21 20:51:35,NEAR,NEARUSDT,16,16.209,16.23547311334323,-0.1633235445939244
2022-04-21 20:51:40,SOL,SOLUSDT,0,105.89,106.00005212340888,-0.1039306104531982
2022-04-21 20:51:40,BTC,BTCUSDT,1,41441.7,41464.06428624698,-0.0539656583754672
2022-04-21 20:51:40,ETH,ETHUSDT,2,3056.56,3060.051333455419,-0.1142242735434263
2022-04-21 20:51:40,LUNA,LUNAUSDT,3,96.72504589,96.68672180539149,0.039621676325816
2022-04-21 20:51:40,AVAX,AVAXUSDT,4,77.5,77.55532010680787,-0.0713807829778958
2022-04-21 20:51:40,BNB,BNBUSDT,5,416.11,416.5280389159718,-0.1004635591482555
2022-04-21 20:51:40,MATIC,MATICUSDT,6,1.4275,1.428534572510988,-0.0724744315928497
2022-04-21 20:51:40,ATOM,ATOMUSDT,7,24.207,24.25069022565601,-0.1804859158756332
2022-04-21 20:51:40,DOT,DOTUSDT,8,18.853,18.86194128711575,-0.0474263359452072
2022-04-21 20:51:40,ADA,ADAUSDT,9,0.94152188,0.9418202910608436,-0.031694543396443
2022-04-21 20:51:40,ALGO,ALGOUSDT,10,0.7471,0.7484592141416173,-0.1819320227034301
2022-04-21 20:51:40,FTT,FTTUSDT,11,43.27118784,43.38598561419194,-0.2652984119974064
2022-04-21 20:51:40,LTC,LTCUSDT,12,110.81,110.91984270563128,-0.0991270694262973
